datetime,region,power,temp,hour,weekday,month,season,is_weekend
2/19/24 7:00,서울시,631.596661,10.7,7,0,2,winter,0
2/19/24 8:00,서울시,629.768832,10.8,8,0,2,winter,0
2/19/24 9:00,서울시,691.408787,11,9,0,2,winter,0
2/19/24 10:00,서울시,755.890511,11.4,10,0,2,winter,0
2/19/24 11:00,서울시,684.147396,11.9,11,0,2,winter,0
2/19/24 12:00,서울시,697.984624,11.8,12,0,2,winter,0
2/19/24 13:00,서울시,636.232845,11.4,13,0,2,winter,0
2/19/24 14:00,서울시,667.643971,10.8,14,0,2,winter,0
2/19/24 15:00,서울시,656.543368,10.6,15,0,2,winter,0
2/19/24 16:00,서울시,683.021117,9.8,16,0,2,winter,0
2/19/24 17:00,서울시,679.504051,9.3,17,0,2,winter,0
2/19/24 18:00,서울시,665.523184,8.3,18,0,2,winter,0
2/19/24 19:00,서울시,664.172598,7.4,19,0,2,winter,0
2/19/24 20:00,서울시,718.837408,6.7,20,0,2,winter,0
2/19/24 21:00,서울시,667.267477,5.9,21,0,2,winter,0
2/19/24 22:00,서울시,627.594555,5.2,22,0,2,winter,0
2/19/24 23:00,서울시,661.929162,4.8,23,0,2,winter,0
2/20/24 0:00,서울시,723.617195,4.2,0,1,2,winter,0
2/19/24 1:00,대전시,62.748396,9.4,1,0,2,winter,0
2/19/24 2:00,대전시,60.36117,9.7,2,0,2,winter,0
2/19/24 3:00,대전시,60.54775,9.8,3,0,2,winter,0
2/19/24 4:00,대전시,61.468254,10,4,0,2,winter,0
2/19/24 5:00,대전시,61.710024,10.1,5,0,2,winter,0
2/19/24 6:00,대전시,61.791532,10.6,6,0,2,winter,0
2/19/24 7:00,대전시,61.666788,10.7,7,0,2,winter,0
2/19/24 8:00,대전시,62.393074,11.7,8,0,2,winter,0
2/19/24 9:00,대전시,45.563203,11.9,9,0,2,winter,0
2/19/24 10:00,대전시,18.590036,12.9,10,0,2,winter,0
2/19/24 11:00,대전시,18.916997,13,11,0,2,winter,0
2/19/24 12:00,대전시,19.120654,12.5,12,0,2,winter,0
2/19/24 13:00,대전시,19.0426,12.8,13,0,2,winter,0
2/19/24 14:00,대전시,20.364032,12.7,14,0,2,winter,0
2/19/24 15:00,대전시,21.36214,12,15,0,2,winter,0
2/19/24 16:00,대전시,20.370976,11.4,16,0,2,winter,0
2/19/24 17:00,대전시,20.230499,11.1,17,0,2,winter,0
2/19/24 18:00,대전시,19.392058,9.7,18,0,2,winter,0
2/19/24 19:00,대전시,18.562921,8,19,0,2,winter,0
2/19/24 20:00,대전시,19.953548,6.9,20,0,2,winter,0
2/19/24 21:00,대전시,20.610082,6.3,21,0,2,winter,0
2/19/24 22:00,대전시,20.837928,5.6,22,0,2,winter,0
2/19/24 23:00,대전시,19.507344,5.3,23,0,2,winter,0
2/20/24 0:00,대전시,17.74517,5.2,0,1,2,winter,0
2/19/24 1:00,부산시,4455.597562,13,1,0,2,winter,0
2/19/24 2:00,부산시,4457.117517,13.6,2,0,2,winter,0
2/19/24 3:00,부산시,4451.139257,14.2,3,0,2,winter,0
2/19/24 4:00,부산시,4451.091812,14.5,4,0,2,winter,0
2/19/24 5:00,부산시,4450.372842,14.1,5,0,2,winter,0
2/19/24 6:00,부산시,4448.916839,14.7,6,0,2,winter,0
2/19/24 7:00,부산시,4498.577596,15.9,7,0,2,winter,0
2/19/24 8:00,부산시,4907.128088,15.9,8,0,2,winter,0
2/19/24 9:00,부산시,5230.348072,15.9,9,0,2,winter,0
2/19/24 10:00,부산시,5237.92721,16.4,10,0,2,winter,0
2/19/24 11:00,부산시,5229.831179,16.4,11,0,2,winter,0
2/19/24 12:00,부산시,5080.026019,18.3,12,0,2,winter,0
2/19/24 13:00,부산시,5073.969585,18.8,13,0,2,winter,0
2/19/24 14:00,부산시,5181.258729,19.2,14,0,2,winter,0
2/19/24 15:00,부산시,5250.412489,19.5,15,0,2,winter,0
2/19/24 16:00,부산시,4875.021217,17.5,16,0,2,winter,0
2/19/24 17:00,부산시,4859.522054,17,17,0,2,winter,0
2/19/24 18:00,부산시,4766.482861,15.3,18,0,2,winter,0
2/19/24 19:00,부산시,4540.782847,14.8,19,0,2,winter,0
2/19/24 20:00,부산시,4453.495478,15.8,20,0,2,winter,0
2/19/24 21:00,부산시,4452.599845,15.3,21,0,2,winter,0
2/19/24 22:00,부산시,4454.048709,15,22,0,2,winter,0
2/19/24 23:00,부산시,4455.178833,14.7,23,0,2,winter,0
2/20/24 0:00,부산시,4453.53521,14.8,0,1,2,winter,0
2/20/24 1:00,강원도,4569.894213,7.7,1,1,2,winter,0
2/20/24 2:00,강원도,4212.881946,7.4,2,1,2,winter,0
2/20/24 3:00,강원도,4156.319081,6.8,3,1,2,winter,0
2/20/24 4:00,강원도,4179.855272,6.5,4,1,2,winter,0
2/20/24 5:00,강원도,4307.146371,6.1,5,1,2,winter,0
2/20/24 6:00,강원도,4294.593648,6.1,6,1,2,winter,0
2/20/24 7:00,강원도,4483.193199,5.8,7,1,2,winter,0
2/20/24 8:00,강원도,4684.507941,5.7,8,1,2,winter,0
2/20/24 9:00,강원도,4984.627771,5.5,9,1,2,winter,0
2/20/24 10:00,강원도,4919.546664,5.5,10,1,2,winter,0
2/20/24 11:00,강원도,4871.207907,6.1,11,1,2,winter,0
2/20/24 12:00,강원도,4392.771658,5.9,12,1,2,winter,0
2/20/24 13:00,강원도,4121.14219,5.7,13,1,2,winter,0
2/20/24 14:00,강원도,4927.570032,5.7,14,1,2,winter,0
2/20/24 15:00,강원도,5242.587358,5.4,15,1,2,winter,0
2/20/24 16:00,강원도,5335.145295,4.2,16,1,2,winter,0
2/20/24 17:00,강원도,4916.193511,3,17,1,2,winter,0
2/20/24 18:00,강원도,4755.323036,2.4,18,1,2,winter,0
2/20/24 19:00,강원도,4990.728716,2.2,19,1,2,winter,0
2/20/24 20:00,강원도,5080.73486,2.5,20,1,2,winter,0
2/20/24 21:00,강원도,4891.64561,3.1,21,1,2,winter,0
2/20/24 22:00,강원도,4944.500127,3.2,22,1,2,winter,0
2/20/24 23:00,강원도,4661.285339,3.5,23,1,2,winter,0
2/21/24 0:00,강원도,4592.893771,3.7,0,2,2,winter,0
2/20/24 1:00,서울시,686.84342,4.3,1,1,2,winter,0
2/20/24 2:00,서울시,626.159858,3.8,2,1,2,winter,0
2/20/24 3:00,서울시,625.827761,3.4,3,1,2,winter,0
2/20/24 4:00,서울시,625.868977,3.1,4,1,2,winter,0
2/20/24 5:00,서울시,626.40194,2.9,5,1,2,winter,0
2/20/24 6:00,서울시,633.246208,2.9,6,1,2,winter,0
2/20/24 7:00,서울시,627.779564,3.1,7,1,2,winter,0
2/20/24 8:00,서울시,632.321585,3.5,8,1,2,winter,0
2/20/24 9:00,서울시,712.216445,4.2,9,1,2,winter,0
2/20/24 10:00,서울시,811.68193,4.6,10,1,2,winter,0
2/20/24 11:00,서울시,812.453106,4.6,11,1,2,winter,0
2/20/24 12:00,서울시,800.294045,5,12,1,2,winter,0
2/20/24 13:00,서울시,796.586529,6.2,13,1,2,winter,0
2/20/24 14:00,서울시,796.561063,6.7,14,1,2,winter,0
2/20/24 15:00,서울시,793.840298,6.7,15,1,2,winter,0
2/20/24 16:00,서울시,790.494756,6,16,1,2,winter,0
2/20/24 17:00,서울시,786.725902,5.3,17,1,2,winter,0
2/20/24 18:00,서울시,787.886871,4.5,18,1,2,winter,0
2/20/24 19:00,서울시,790.317648,4.1,19,1,2,winter,0
2/20/24 20:00,서울시,793.713855,4.1,20,1,2,winter,0
2/20/24 21:00,서울시,735.521256,3.9,21,1,2,winter,0
2/20/24 22:00,서울시,652.137295,3.9,22,1,2,winter,0
2/20/24 23:00,서울시,681.197368,3.8,23,1,2,winter,0
2/21/24 0:00,서울시,739.274176,3.8,0,2,2,winter,0
2/20/24 1:00,대전시,20.06332,5.4,1,1,2,winter,0
2/20/24 2:00,대전시,19.748416,5.1,2,1,2,winter,0
2/20/24 3:00,대전시,18.10447,5.3,3,1,2,winter,0
2/20/24 4:00,대전시,19.489384,5,4,1,2,winter,0
2/20/24 5:00,대전시,19.125565,4.6,5,1,2,winter,0
2/20/24 6:00,대전시,19.402244,4,6,1,2,winter,0
2/20/24 7:00,대전시,20.224308,3.7,7,1,2,winter,0
2/20/24 8:00,대전시,20.46935,3.5,8,1,2,winter,0
2/20/24 9:00,대전시,17.828543,4,9,1,2,winter,0
2/20/24 10:00,대전시,33.992172,4.6,10,1,2,winter,0
2/20/24 11:00,대전시,63.086817,5.3,11,1,2,winter,0
2/20/24 12:00,대전시,62.988951,6.3,12,1,2,winter,0
2/20/24 13:00,대전시,62.873487,6.9,13,1,2,winter,0
2/20/24 14:00,대전시,63.017812,6.7,14,1,2,winter,0
2/20/24 15:00,대전시,63.543463,6.4,15,1,2,winter,0
2/20/24 16:00,대전시,63.148049,6.2,16,1,2,winter,0
2/20/24 17:00,대전시,62.032712,6,17,1,2,winter,0
2/20/24 18:00,대전시,63.169365,5.4,18,1,2,winter,0
2/20/24 19:00,대전시,63.236317,5.4,19,1,2,winter,0
2/20/24 20:00,대전시,62.494702,5.5,20,1,2,winter,0
2/20/24 21:00,대전시,64.786073,5.3,21,1,2,winter,0
2/20/24 22:00,대전시,64.642823,5.4,22,1,2,winter,0
2/20/24 23:00,대전시,64.110568,5.6,23,1,2,winter,0
2/21/24 0:00,대전시,63.850022,5.5,0,2,2,winter,0
2/20/24 1:00,부산시,4451.587927,12.5,1,1,2,winter,0
2/20/24 2:00,부산시,4452.753529,11.7,2,1,2,winter,0
2/20/24 3:00,부산시,4450.725471,11.5,3,1,2,winter,0
2/20/24 4:00,부산시,4454.296508,11.1,4,1,2,winter,0
2/20/24 5:00,부산시,4452.487721,11,5,1,2,winter,0
2/20/24 6:00,부산시,4449.276342,10.7,6,1,2,winter,0
2/20/24 7:00,부산시,4499.197362,10.1,7,1,2,winter,0
2/20/24 8:00,부산시,4849.959422,9.8,8,1,2,winter,0
2/20/24 9:00,부산시,4903.821868,9.8,9,1,2,winter,0
2/20/24 10:00,부산시,5106.485392,9.6,10,1,2,winter,0
2/20/24 11:00,부산시,5237.076012,9.4,11,1,2,winter,0
2/20/24 12:00,부산시,5049.940476,9.2,12,1,2,winter,0
2/20/24 13:00,부산시,5044.146501,8.8,13,1,2,winter,0
2/20/24 14:00,부산시,5073.443642,8.6,14,1,2,winter,0
2/20/24 15:00,부산시,5216.154682,8.5,15,1,2,winter,0
2/20/24 16:00,부산시,5237.198749,8.4,16,1,2,winter,0
2/20/24 17:00,부산시,5152.807218,8.1,17,1,2,winter,0
2/20/24 18:00,부산시,4839.154993,7.9,18,1,2,winter,0
2/20/24 19:00,부산시,4838.626071,7.8,19,1,2,winter,0
2/20/24 20:00,부산시,4836.358129,7.8,20,1,2,winter,0
2/20/24 21:00,부산시,4611.452097,7.3,21,1,2,winter,0
2/20/24 22:00,부산시,4447.583912,7.2,22,1,2,winter,0
2/20/24 23:00,부산시,4450.306843,7,23,1,2,winter,0
2/21/24 0:00,부산시,4449.6534,7.3,0,2,2,winter,0
2/21/24 1:00,강원도,4422.2001,3.5,1,2,2,winter,0
2/21/24 2:00,강원도,4351.665207,3.4,2,2,2,winter,0
2/21/24 3:00,강원도,4437.937697,2.4,3,2,2,winter,0
2/21/24 4:00,강원도,4442.969722,2.1,4,2,2,winter,0
2/21/24 5:00,강원도,4447.276157,2,5,2,2,winter,0
2/21/24 6:00,강원도,4453.541888,1.3,6,2,2,winter,0
2/21/24 7:00,강원도,4604.760004,0.7,7,2,2,winter,0
2/21/24 8:00,강원도,4811.555259,0.9,8,2,2,winter,0
2/21/24 9:00,강원도,5226.319336,1.5,9,2,2,winter,0
2/21/24 10:00,강원도,5179.453737,1,10,2,2,winter,0
2/21/24 11:00,강원도,5148.552521,1.8,11,2,2,winter,0
2/21/24 12:00,강원도,4999.244939,1.7,12,2,2,winter,0
2/21/24 13:00,강원도,4853.274416,1.3,13,2,2,winter,0
2/21/24 14:00,강원도,4980.854749,1,14,2,2,winter,0
2/21/24 15:00,강원도,4944.415243,1.1,15,2,2,winter,0
2/21/24 16:00,강원도,4953.752773,1.4,16,2,2,winter,0
2/21/24 17:00,강원도,4854.752117,1.9,17,2,2,winter,0
2/21/24 18:00,강원도,4714.164798,1.7,18,2,2,winter,0
2/21/24 19:00,강원도,4819.94017,1.2,19,2,2,winter,0
2/21/24 20:00,강원도,4892.976966,0.3,20,2,2,winter,0
2/21/24 21:00,강원도,4876.323085,-0.1,21,2,2,winter,0
2/21/24 22:00,강원도,5020.19041,-0.2,22,2,2,winter,0
2/21/24 23:00,강원도,5010.165676,-0.3,23,2,2,winter,0
2/22/24 0:00,강원도,4992.827096,-0.6,0,3,2,winter,0
2/21/24 1:00,서울시,673.763487,3.9,1,2,2,winter,0
2/21/24 2:00,서울시,629.750768,3.9,2,2,2,winter,0
2/21/24 3:00,서울시,628.873827,3.6,3,2,2,winter,0
2/21/24 4:00,서울시,628.466797,3.3,4,2,2,winter,0
2/21/24 5:00,서울시,628.242779,2.9,5,2,2,winter,0
2/21/24 6:00,서울시,628.526821,2.8,6,2,2,winter,0
2/21/24 7:00,서울시,642.756777,2.5,7,2,2,winter,0
2/21/24 8:00,서울시,631.179559,2.4,8,2,2,winter,0
2/21/24 9:00,서울시,628.607831,2.4,9,2,2,winter,0
2/21/24 10:00,서울시,758.765278,2.5,10,2,2,winter,0
2/21/24 11:00,서울시,792.698437,2.6,11,2,2,winter,0
2/21/24 12:00,서울시,800.773225,2.4,12,2,2,winter,0
2/21/24 13:00,서울시,801.314896,1.8,13,2,2,winter,0
2/21/24 14:00,서울시,801.299366,1.8,14,2,2,winter,0
2/21/24 15:00,서울시,802.297194,2,15,2,2,winter,0
2/21/24 16:00,서울시,801.485377,2,16,2,2,winter,0
2/21/24 17:00,서울시,798.237025,1.9,17,2,2,winter,0
2/21/24 18:00,서울시,802.246815,1.4,18,2,2,winter,0
2/21/24 19:00,서울시,802.971712,0.9,19,2,2,winter,0
2/21/24 20:00,서울시,802.426188,0.6,20,2,2,winter,0
2/21/24 21:00,서울시,801.326591,0.4,21,2,2,winter,0
2/21/24 22:00,서울시,684.828152,0.3,22,2,2,winter,0
2/21/24 23:00,서울시,762.064516,0.2,23,2,2,winter,0
2/22/24 0:00,서울시,803.263644,0,0,3,2,winter,0
2/21/24 1:00,대전시,66.746278,5.5,1,2,2,winter,0
2/21/24 2:00,대전시,65.492851,5.4,2,2,2,winter,0
2/21/24 3:00,대전시,63.754799,5.3,3,2,2,winter,0
2/21/24 4:00,대전시,63.143887,5.4,4,2,2,winter,0
2/21/24 5:00,대전시,62.732852,4.5,5,2,2,winter,0
2/21/24 6:00,대전시,63.985958,4.4,6,2,2,winter,0
2/21/24 7:00,대전시,63.43711,4.6,7,2,2,winter,0
2/21/24 8:00,대전시,61.387053,4.3,8,2,2,winter,0
2/21/24 9:00,대전시,61.275509,4.2,9,2,2,winter,0
2/21/24 10:00,대전시,64.229453,4.4,10,2,2,winter,0
2/21/24 11:00,대전시,66.845335,4.3,11,2,2,winter,0
2/21/24 12:00,대전시,68.96336,4.1,12,2,2,winter,0
2/21/24 13:00,대전시,42.2462,4.2,13,2,2,winter,0
2/21/24 14:00,대전시,26.221895,4.1,14,2,2,winter,0
2/21/24 15:00,대전시,26.247069,4.3,15,2,2,winter,0
2/21/24 16:00,대전시,26.001981,4.2,16,2,2,winter,0
2/21/24 17:00,대전시,26.180788,4,17,2,2,winter,0
2/21/24 18:00,대전시,25.626858,3.6,18,2,2,winter,0
2/21/24 19:00,대전시,24.960333,3.3,19,2,2,winter,0
2/21/24 20:00,대전시,25.045585,3.3,20,2,2,winter,0
2/21/24 21:00,대전시,24.985197,3.2,21,2,2,winter,0
2/21/24 22:00,대전시,24.469875,3.1,22,2,2,winter,0
2/21/24 23:00,대전시,22.073305,2.9,23,2,2,winter,0
2/22/24 0:00,대전시,23.185771,2.9,0,3,2,winter,0
2/21/24 1:00,부산시,4447.456558,7.4,1,2,2,winter,0
2/21/24 2:00,부산시,4449.83783,7.6,2,2,2,winter,0
2/21/24 3:00,부산시,4447.90976,7.3,3,2,2,winter,0
2/21/24 4:00,부산시,4450.732895,7.2,4,2,2,winter,0
2/21/24 5:00,부산시,4451.314921,7.1,5,2,2,winter,0
2/21/24 6:00,부산시,4449.891358,7,6,2,2,winter,0
2/21/24 7:00,부산시,4446.15668,6.9,7,2,2,winter,0
2/21/24 8:00,부산시,4482.300965,7,8,2,2,winter,0
2/21/24 9:00,부산시,4832.911,6.7,9,2,2,winter,0
2/21/24 10:00,부산시,5058.336831,7,10,2,2,winter,0
2/21/24 11:00,부산시,5246.628655,7.5,11,2,2,winter,0
2/21/24 12:00,부산시,5249.897187,7.7,12,2,2,winter,0
2/21/24 13:00,부산시,5247.542854,8,13,2,2,winter,0
2/21/24 14:00,부산시,5241.353433,7.4,14,2,2,winter,0
2/21/24 15:00,부산시,5240.244192,7.1,15,2,2,winter,0
2/21/24 16:00,부산시,5240.301981,7.1,16,2,2,winter,0
2/21/24 17:00,부산시,5235.87338,6.5,17,2,2,winter,0
2/21/24 18:00,부산시,5151.816991,6.3,18,2,2,winter,0
2/21/24 19:00,부산시,4500.018815,6.2,19,2,2,winter,0
2/21/24 20:00,부산시,4453.776869,6.2,20,2,2,winter,0
2/21/24 21:00,부산시,4453.105789,6.1,21,2,2,winter,0
2/21/24 22:00,부산시,4453.017427,6.1,22,2,2,winter,0
2/21/24 23:00,부산시,4453.102211,5.9,23,2,2,winter,0
2/22/24 0:00,부산시,4452.586657,5.7,0,3,2,winter,0
2/22/24 1:00,강원도,4628.500732,-0.8,1,3,2,winter,0
2/22/24 2:00,강원도,4394.602961,-0.7,2,3,2,winter,0
2/22/24 3:00,강원도,4414.237111,-0.7,3,3,2,winter,0
2/22/24 4:00,강원도,4399.725299,-1,4,3,2,winter,0
2/22/24 5:00,강원도,4401.63284,-1,5,3,2,winter,0
2/22/24 6:00,강원도,4393.377727,-1.3,6,3,2,winter,0
2/22/24 7:00,강원도,4476.316364,-0.8,7,3,2,winter,0
2/22/24 8:00,강원도,4612.072235,-0.7,8,3,2,winter,0
2/22/24 9:00,강원도,5010.900867,0,9,3,2,winter,0
2/22/24 10:00,강원도,5189.609006,0.8,10,3,2,winter,0
2/22/24 11:00,강원도,5193.259383,1.4,11,3,2,winter,0
2/22/24 12:00,강원도,5061.761481,1.5,12,3,2,winter,0
2/22/24 13:00,강원도,4805.092882,1.2,13,3,2,winter,0
2/22/24 14:00,강원도,4869.425597,1.2,14,3,2,winter,0
2/22/24 15:00,강원도,4885.201164,1.2,15,3,2,winter,0
2/22/24 16:00,강원도,4862.482991,1.4,16,3,2,winter,0
2/22/24 17:00,강원도,4841.413488,0.8,17,3,2,winter,0
2/22/24 18:00,강원도,4730.225407,0.5,18,3,2,winter,0
2/22/24 19:00,강원도,4939.662088,0.3,19,3,2,winter,0
2/22/24 20:00,강원도,4901.906224,0.2,20,3,2,winter,0
2/22/24 21:00,강원도,4856.817441,-0.3,21,3,2,winter,0
2/22/24 22:00,강원도,4779.425861,-0.9,22,3,2,winter,0
2/22/24 23:00,강원도,4792.163191,-1,23,3,2,winter,0
2/23/24 0:00,강원도,4812.956596,-1.1,0,4,2,winter,0
2/22/24 1:00,서울시,764.44447,-0.1,1,3,2,winter,0
2/22/24 2:00,서울시,646.559463,-0.2,2,3,2,winter,0
2/22/24 3:00,서울시,629.528326,-0.2,3,3,2,winter,0
2/22/24 4:00,서울시,628.780132,-0.3,4,3,2,winter,0
2/22/24 5:00,서울시,629.046572,-0.5,5,3,2,winter,0
2/22/24 6:00,서울시,637.626004,-0.8,6,3,2,winter,0
2/22/24 7:00,서울시,695.704154,-1.1,7,3,2,winter,0
2/22/24 8:00,서울시,670.027805,-0.9,8,3,2,winter,0
2/22/24 9:00,서울시,630.396514,-0.4,9,3,2,winter,0
2/22/24 10:00,서울시,770.608661,0,10,3,2,winter,0
2/22/24 11:00,서울시,807.193402,0.3,11,3,2,winter,0
2/22/24 12:00,서울시,803.042634,0.8,12,3,2,winter,0
2/22/24 13:00,서울시,802.648988,1.3,13,3,2,winter,0
2/22/24 14:00,서울시,799.931114,1.5,14,3,2,winter,0
2/22/24 15:00,서울시,799.247955,1.4,15,3,2,winter,0
2/22/24 16:00,서울시,798.864033,1.2,16,3,2,winter,0
2/22/24 17:00,서울시,796.533952,1.1,17,3,2,winter,0
2/22/24 18:00,서울시,791.766574,0.7,18,3,2,winter,0
2/22/24 19:00,서울시,793.932837,0.6,19,3,2,winter,0
2/22/24 20:00,서울시,794.711168,0.6,20,3,2,winter,0
2/22/24 21:00,서울시,798.564073,0.5,21,3,2,winter,0
2/22/24 22:00,서울시,791.583827,0.3,22,3,2,winter,0
2/22/24 23:00,서울시,739.152436,0.1,23,3,2,winter,0
2/23/24 0:00,서울시,730.972978,-0.1,0,4,2,winter,0
2/22/24 1:00,대전시,23.645127,2.6,1,3,2,winter,0
2/22/24 2:00,대전시,22.200137,2.2,2,3,2,winter,0
2/22/24 3:00,대전시,21.956391,2.1,3,3,2,winter,0
2/22/24 4:00,대전시,20.395219,1.9,4,3,2,winter,0
2/22/24 5:00,대전시,20.626829,1.3,5,3,2,winter,0
2/22/24 6:00,대전시,22.249749,1.4,6,3,2,winter,0
2/22/24 7:00,대전시,21.746279,1.5,7,3,2,winter,0
2/22/24 8:00,대전시,21.358871,1.8,8,3,2,winter,0
2/22/24 9:00,대전시,21.923223,2.2,9,3,2,winter,0
2/22/24 10:00,대전시,22.525985,2.4,10,3,2,winter,0
2/22/24 11:00,대전시,22.298444,2.4,11,3,2,winter,0
2/22/24 12:00,대전시,23.076607,2.8,12,3,2,winter,0
2/22/24 13:00,대전시,23.843263,3.1,13,3,2,winter,0
2/22/24 14:00,대전시,23.722989,3.4,14,3,2,winter,0
2/22/24 15:00,대전시,29.742188,3.2,15,3,2,winter,0
2/22/24 16:00,대전시,47.882792,3,16,3,2,winter,0
2/22/24 17:00,대전시,78.404544,2.7,17,3,2,winter,0
2/22/24 18:00,대전시,85.36205,2.2,18,3,2,winter,0
2/22/24 19:00,대전시,82.625502,1.7,19,3,2,winter,0
2/22/24 20:00,대전시,82.112497,1.6,20,3,2,winter,0
2/22/24 21:00,대전시,85.433477,1.7,21,3,2,winter,0
2/22/24 22:00,대전시,84.157269,1.7,22,3,2,winter,0
2/22/24 23:00,대전시,83.839555,1.5,23,3,2,winter,0
2/23/24 0:00,대전시,82.116853,1.1,0,4,2,winter,0
2/22/24 1:00,부산시,4452.146891,5.6,1,3,2,winter,0
2/22/24 2:00,부산시,4451.569659,5.1,2,3,2,winter,0
2/22/24 3:00,부산시,4454.366021,4.8,3,3,2,winter,0
2/22/24 4:00,부산시,4452.625757,4.5,4,3,2,winter,0
2/22/24 5:00,부산시,4451.013673,4.4,5,3,2,winter,0
2/22/24 6:00,부산시,4449.015149,4.3,6,3,2,winter,0
2/22/24 7:00,부산시,4482.841618,4.3,7,3,2,winter,0
2/22/24 8:00,부산시,4775.214055,4.3,8,3,2,winter,0
2/22/24 9:00,부산시,5233.179816,4.4,9,3,2,winter,0
2/22/24 10:00,부산시,5238.221635,4.6,10,3,2,winter,0
2/22/24 11:00,부산시,5248.890781,4.9,11,3,2,winter,0
2/22/24 12:00,부산시,5247.439199,5.2,12,3,2,winter,0
2/22/24 13:00,부산시,5245.002219,5.4,13,3,2,winter,0
2/22/24 14:00,부산시,5244.660765,5.8,14,3,2,winter,0
2/22/24 15:00,부산시,5248.580128,5.6,15,3,2,winter,0
2/22/24 16:00,부산시,5246.070654,5.2,16,3,2,winter,0
2/22/24 17:00,부산시,5240.434076,4.9,17,3,2,winter,0
2/22/24 18:00,부산시,5154.017112,4.5,18,3,2,winter,0
2/22/24 19:00,부산시,4840.32722,4.1,19,3,2,winter,0
2/22/24 20:00,부산시,4839.732282,3.9,20,3,2,winter,0
2/22/24 21:00,부산시,4629.585717,3.6,21,3,2,winter,0
2/22/24 22:00,부산시,4446.69371,3.6,22,3,2,winter,0
2/22/24 23:00,부산시,4447.103124,3.5,23,3,2,winter,0
2/23/24 0:00,부산시,4446.960197,3.4,0,4,2,winter,0
2/23/24 1:00,강원도,4674.507614,-1.7,1,4,2,winter,0
2/23/24 2:00,강원도,4426.722286,-1.7,2,4,2,winter,0
2/23/24 3:00,강원도,4415.23954,-1.8,3,4,2,winter,0
2/23/24 4:00,강원도,4408.116212,-2.1,4,4,2,winter,0
2/23/24 5:00,강원도,4419.667402,-2.9,5,4,2,winter,0
2/23/24 6:00,강원도,4416.589314,-2.8,6,4,2,winter,0
2/23/24 7:00,강원도,4442.017154,-3.2,7,4,2,winter,0
2/23/24 8:00,강원도,4669.427705,-2.8,8,4,2,winter,0
2/23/24 9:00,강원도,5122.446689,-0.4,9,4,2,winter,0
2/23/24 10:00,강원도,5289.706468,1.6,10,4,2,winter,0
2/23/24 11:00,강원도,5337.135215,2.9,11,4,2,winter,0
2/23/24 12:00,강원도,4933.853554,3.3,12,4,2,winter,0
2/23/24 13:00,강원도,4866.88454,3.8,13,4,2,winter,0
2/23/24 14:00,강원도,4881.641958,4.8,14,4,2,winter,0
2/23/24 15:00,강원도,4875.229586,4.6,15,4,2,winter,0
2/23/24 16:00,강원도,5013.44555,4.1,16,4,2,winter,0
2/23/24 17:00,강원도,5085.074805,3,17,4,2,winter,0
2/23/24 18:00,강원도,4925.608872,1.7,18,4,2,winter,0
2/23/24 19:00,강원도,5031.198067,1,19,4,2,winter,0
2/23/24 20:00,강원도,5047.150797,0.7,20,4,2,winter,0
2/23/24 21:00,강원도,4932.749353,0.6,21,4,2,winter,0
2/23/24 22:00,강원도,4862.456304,0.2,22,4,2,winter,0
2/23/24 23:00,강원도,4801.00771,-0.6,23,4,2,winter,0
2/24/24 0:00,강원도,4706.413267,-0.4,0,5,2,winter,1
2/23/24 1:00,서울시,774.537635,-0.3,1,4,2,winter,0
2/23/24 2:00,서울시,653.03782,-0.6,2,4,2,winter,0
2/23/24 3:00,서울시,637.091239,-0.8,3,4,2,winter,0
2/23/24 4:00,서울시,630.266744,-0.8,4,4,2,winter,0
2/23/24 5:00,서울시,627.809981,-0.8,5,4,2,winter,0
2/23/24 6:00,서울시,628.451604,-0.8,6,4,2,winter,0
2/23/24 7:00,서울시,645.316325,-0.9,7,4,2,winter,0
2/23/24 8:00,서울시,630.68831,-0.7,8,4,2,winter,0
2/23/24 9:00,서울시,636.96963,0,9,4,2,winter,0
2/23/24 10:00,서울시,761.565445,1.1,10,4,2,winter,0
2/23/24 11:00,서울시,800.040835,2.4,11,4,2,winter,0
2/23/24 12:00,서울시,806.96974,3.6,12,4,2,winter,0
2/23/24 13:00,서울시,781.5426,4.6,13,4,2,winter,0
2/23/24 14:00,서울시,665.996019,5.5,14,4,2,winter,0
2/23/24 15:00,서울시,780.856829,6,15,4,2,winter,0
2/23/24 16:00,서울시,802.006226,5.5,16,4,2,winter,0
2/23/24 17:00,서울시,803.286369,5.2,17,4,2,winter,0
2/23/24 18:00,서울시,801.51472,4.5,18,4,2,winter,0
2/23/24 19:00,서울시,802.639559,3.7,19,4,2,winter,0
2/23/24 20:00,서울시,802.407731,2.9,20,4,2,winter,0
2/23/24 21:00,서울시,779.555309,1.8,21,4,2,winter,0
2/23/24 22:00,서울시,661.428503,1.1,22,4,2,winter,0
2/23/24 23:00,서울시,653.304894,0.6,23,4,2,winter,0
2/24/24 0:00,서울시,676.643226,0.2,0,5,2,winter,1
2/23/24 1:00,대전시,77.742865,1.2,1,4,2,winter,0
2/23/24 2:00,대전시,75.476343,1,2,4,2,winter,0
2/23/24 3:00,대전시,74.188019,1,3,4,2,winter,0
2/23/24 4:00,대전시,73.592395,0.8,4,4,2,winter,0
