datetime,region,power,temp,hour,weekday,month,season,is_weekend,temp_source,temp_clim,is_holiday,is_holiday_eve,is_kpx_peak_hour,is_dr_window_proxy,is_extreme_heat,is_extreme_cold,is_heatwave_day,is_coldwave_day,seoul_district_cv
5/3/24 15:00,강원도,1526.484739,26.1,15,4,5,spring,0,open_meteo,26.1,0,0,0,1,0,0,0,0,0.43821296641050467
5/3/24 16:00,강원도,1457.778807,26.3,16,4,5,spring,0,open_meteo,26.3,0,0,0,1,0,0,0,0,0.43821296641050467
5/3/24 17:00,강원도,1397.681424,26.1,17,4,5,spring,0,open_meteo,26.1,0,0,0,1,0,0,0,0,0.43821296641050467
5/3/24 18:00,강원도,1644.601756,25.1,18,4,5,spring,0,open_meteo,25.1,0,0,0,1,0,0,0,0,0.43821296641050467
5/3/24 19:00,강원도,1851.118165,25.3,19,4,5,spring,0,open_meteo,25.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 1:00,강원도,1232.095656,11.9,1,4,5,spring,0,open_meteo,11.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 20:00,강원도,1891.812535,19.2,20,4,5,spring,0,open_meteo,19.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 21:00,강원도,1896.586057,17.3,21,4,5,spring,0,open_meteo,17.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 22:00,강원도,1857.017545,18.4,22,4,5,spring,0,open_meteo,18.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 23:00,강원도,1761.815106,18.6,23,4,5,spring,0,open_meteo,18.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 2:00,강원도,1192.467399,11.6,2,4,5,spring,0,open_meteo,11.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 3:00,강원도,1185.880914,11.5,3,4,5,spring,0,open_meteo,11.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 4:00,강원도,1171.45029,11.5,4,4,5,spring,0,open_meteo,11.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 5:00,강원도,1156.64713,12.1,5,4,5,spring,0,open_meteo,12.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 6:00,강원도,1138.128832,11.0,6,4,5,spring,0,open_meteo,11.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 7:00,강원도,1198.198336,12.0,7,4,5,spring,0,open_meteo,12.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 8:00,강원도,1240.657926,14.4,8,4,5,spring,0,open_meteo,14.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/3/24 9:00,강원도,1350.472099,16.6,9,4,5,spring,0,open_meteo,16.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 0:00,강원도,3224.146369091772,14.4,0,5,5,spring,1,open_meteo,14.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 10:00,강원도,3003.1363357266105,21.9,10,5,5,spring,1,open_meteo,21.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 11:00,강원도,2993.135881728186,23.7,11,5,5,spring,1,open_meteo,23.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 12:00,강원도,2968.1347467321275,25.0,12,5,5,spring,1,open_meteo,25.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 13:00,강원도,3366.1528158693873,25.9,13,5,5,spring,1,open_meteo,25.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 14:00,강원도,3386.1537238662345,26.5,14,5,5,spring,1,open_meteo,26.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 15:00,강원도,3106.1410119103734,26.9,15,5,5,spring,1,open_meteo,26.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 16:00,강원도,2931.1330669379604,27.0,16,5,5,spring,1,open_meteo,27.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 17:00,강원도,2941.133520936384,26.7,17,5,5,spring,1,open_meteo,26.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 18:00,강원도,2934.1332031374873,25.2,18,5,5,spring,1,open_meteo,25.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 19:00,강원도,2961.134428933231,22.3,19,5,5,spring,1,open_meteo,22.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 1:00,강원도,3018.1370167242458,13.3,1,5,5,spring,1,open_meteo,13.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 20:00,강원도,2947.133793335438,19.7,20,5,5,spring,1,open_meteo,19.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 21:00,강원도,2828.128390754197,20.7,21,5,5,spring,1,open_meteo,20.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 22:00,강원도,2789.126620160345,18.9,22,5,5,spring,1,open_meteo,18.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 23:00,강원도,2989.1357001288175,19.4,23,5,5,spring,1,open_meteo,19.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 2:00,강원도,3030.137561522354,12.9,2,5,5,spring,1,open_meteo,12.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 3:00,강원도,3004.1363811264528,13.0,3,5,5,spring,1,open_meteo,13.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 4:00,강원도,3029.137516122512,12.1,4,5,5,spring,1,open_meteo,12.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 5:00,강원도,3014.136835124876,12.7,5,5,5,spring,1,open_meteo,12.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 6:00,강원도,2902.1317503425316,13.1,6,5,5,spring,1,open_meteo,13.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 7:00,강원도,2823.1281637549855,15.8,7,5,5,spring,1,open_meteo,15.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 8:00,강원도,2921.132612939537,18.6,8,5,5,spring,1,open_meteo,18.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/20 9:00,강원도,3018.1370167242458,19.8,9,5,5,spring,1,open_meteo,19.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 0:00,강원도,2359.10709822813,9.4,0,6,5,spring,1,open_meteo,9.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 10:00,강원도,2201.0999250530367,16.8,10,6,5,spring,1,open_meteo,16.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 11:00,강원도,2218.100696850357,18.9,11,6,5,spring,1,open_meteo,18.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 12:00,강원도,2099.095294269116,20.8,12,6,5,spring,1,open_meteo,20.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 13:00,강원도,2340.106235631125,22.2,13,6,5,spring,1,open_meteo,22.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 14:00,강원도,2509.113908204484,23.2,14,6,5,spring,1,open_meteo,23.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 15:00,강원도,2555.1159965972324,23.7,15,6,5,spring,1,open_meteo,23.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 16:00,강원도,2450.1112296137844,24.1,16,6,5,spring,1,open_meteo,24.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 17:00,강원도,2452.1113204134695,23.7,17,6,5,spring,1,open_meteo,23.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 18:00,강원도,2531.114907001016,22.6,18,6,5,spring,1,open_meteo,22.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 19:00,강원도,2757.1251673653896,19.7,19,6,5,spring,1,open_meteo,19.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 1:00,강원도,2246.101968045943,8.8,1,6,5,spring,1,open_meteo,8.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 20:00,강원도,2674.1213991784734,18.2,20,6,5,spring,1,open_meteo,18.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 21:00,강원도,2646.1201279828874,18.6,21,6,5,spring,1,open_meteo,18.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 22:00,강원도,2575.1169045940796,19.6,22,6,5,spring,1,open_meteo,19.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 23:00,강원도,2346.106508030179,17.5,23,6,5,spring,1,open_meteo,17.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 2:00,강원도,2023.0918438810963,8.5,2,6,5,spring,1,open_meteo,8.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 3:00,강원도,2002.0908904844068,8.1,3,6,5,spring,1,open_meteo,8.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 4:00,강원도,1966.0892560900816,7.5,4,6,5,spring,1,open_meteo,7.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 5:00,강원도,1948.0884388929192,6.9,5,6,5,spring,1,open_meteo,6.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 6:00,강원도,1942.0881664938652,8.4,6,6,5,spring,1,open_meteo,8.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 7:00,강원도,1956.0888020916584,11.1,7,6,5,spring,1,open_meteo,11.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 8:00,강원도,2103.095475868485,13.8,8,6,5,spring,1,open_meteo,13.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/21 9:00,강원도,2206.1001520522486,14.4,9,6,5,spring,1,open_meteo,14.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 0:00,강원도,3602.1635302321847,17.6,0,0,5,spring,0,open_meteo,17.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 10:00,강원도,4480.203391293778,20.3,10,0,5,spring,0,open_meteo,20.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 11:00,강원도,4329.196535917581,20.4,11,0,5,spring,0,open_meteo,20.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 12:00,강원도,3987.1810091714938,21.4,12,0,5,spring,0,open_meteo,21.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 13:00,강원도,4214.19131493571,21.9,13,0,5,spring,0,open_meteo,21.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 14:00,강원도,4248.192858530349,22.9,14,0,5,spring,0,open_meteo,22.9,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/22 15:00,강원도,4313.1958095201035,23.5,15,0,5,spring,0,open_meteo,23.5,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/22 16:00,강원도,4424.200848902606,23.5,16,0,5,spring,0,open_meteo,23.5,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/22 17:00,강원도,4419.200621903394,23.0,17,0,5,spring,0,open_meteo,23.0,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/22 18:00,강원도,4505.204526289836,22.2,18,0,5,spring,0,open_meteo,22.2,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/22 19:00,강원도,4486.2036636928315,21.0,19,0,5,spring,0,open_meteo,21.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 1:00,강원도,3609.163848031081,16.7,1,0,5,spring,0,open_meteo,16.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 20:00,강원도,3924.178148981425,19.8,20,0,5,spring,0,open_meteo,19.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 21:00,강원도,3797.172383201445,18.7,21,0,5,spring,0,open_meteo,18.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 22:00,강원도,3551.161214840224,18.8,22,0,5,spring,0,open_meteo,18.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 23:00,강원도,3392.1539962652887,16.6,23,0,5,spring,0,open_meteo,16.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 2:00,강원도,3492.158536249525,16.2,2,0,5,spring,0,open_meteo,16.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 3:00,강원도,3452.1567202558304,16.5,3,0,5,spring,0,open_meteo,16.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 4:00,강원도,3468.1574466533084,16.1,4,0,5,spring,0,open_meteo,16.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 5:00,강원도,3452.1567202558304,15.4,5,0,5,spring,0,open_meteo,15.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 6:00,강원도,3485.1582184506283,16.1,6,0,5,spring,0,open_meteo,16.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 7:00,강원도,3691.167570818154,18.5,7,0,5,spring,0,open_meteo,18.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 8:00,강원도,4101.186184753523,20.5,8,0,5,spring,0,open_meteo,20.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/22 9:00,강원도,4348.197398514586,19.2,9,0,5,spring,0,open_meteo,19.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/23 0:00,강원도,3291.1494108812103,19.8,0,1,5,spring,0,open_meteo,19.8,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 10:00,강원도,3571.1621228370714,22.4,10,1,5,spring,0,open_meteo,22.4,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 11:00,강원도,3574.1622590365982,22.8,11,1,5,spring,0,open_meteo,22.8,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 12:00,강원도,3439.1561300578796,23.3,12,1,5,spring,0,open_meteo,23.3,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 13:00,강원도,3519.1597620452685,24.7,13,1,5,spring,0,open_meteo,24.7,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 14:00,강원도,3509.159308046845,25.4,14,1,5,spring,0,open_meteo,25.4,0,1,0,1,0,0,0,0,0.43821296641050467
5/30/23 15:00,강원도,3438.1560846580373,24.9,15,1,5,spring,0,open_meteo,24.9,0,1,0,1,0,0,0,0,0.43821296641050467
5/30/23 16:00,강원도,3507.15921724716,23.3,16,1,5,spring,0,open_meteo,23.3,0,1,0,1,0,0,0,0,0.43821296641050467
5/30/23 17:00,강원도,3592.163076233761,21.9,17,1,5,spring,0,open_meteo,21.9,0,1,0,1,0,0,0,0,0.43821296641050467
5/30/23 18:00,강원도,4128.187410549266,20.7,18,1,5,spring,0,open_meteo,20.7,0,1,0,1,0,0,0,0,0.43821296641050467
5/30/23 19:00,강원도,4515.20498028826,19.7,19,1,5,spring,0,open_meteo,19.7,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 1:00,강원도,3379.153406067338,19.6,1,1,5,spring,0,open_meteo,19.6,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 20:00,강원도,4352.197580113955,18.8,20,1,5,spring,0,open_meteo,18.8,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 21:00,강원도,4493.203981491728,17.6,21,1,5,spring,0,open_meteo,17.6,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 22:00,강원도,4292.194856123414,17.1,22,1,5,spring,0,open_meteo,17.1,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 23:00,강원도,4333.19671751695,16.3,23,1,5,spring,0,open_meteo,16.3,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 2:00,강원도,3381.1534968670226,19.0,2,1,5,spring,0,open_meteo,19.0,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 3:00,강원도,3394.1540870649733,19.0,3,1,5,spring,0,open_meteo,19.0,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 4:00,강원도,3400.1543594640275,19.0,4,1,5,spring,0,open_meteo,19.0,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 5:00,강원도,3409.154768062609,19.0,5,1,5,spring,0,open_meteo,19.0,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 6:00,강원도,3421.155312860717,19.3,6,1,5,spring,0,open_meteo,19.3,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 7:00,강원도,3558.1615326391207,20.0,7,1,5,spring,0,open_meteo,20.0,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 8:00,강원도,3550.161169440382,20.3,8,1,5,spring,0,open_meteo,20.3,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/23 9:00,강원도,3363.1526796698604,21.5,9,1,5,spring,0,open_meteo,21.5,0,1,0,0,0,0,0,0,0.43821296641050467
5/30/24 0:00,강원도,1673.670613,16.6,0,3,5,spring,0,open_meteo,16.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 10:00,강원도,1297.122339,20.2,10,3,5,spring,0,open_meteo,20.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 11:00,강원도,1441.91041,20.8,11,3,5,spring,0,open_meteo,20.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 12:00,강원도,1485.324106,21.3,12,3,5,spring,0,open_meteo,21.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 13:00,강원도,1347.478806,22.4,13,3,5,spring,0,open_meteo,22.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 14:00,강원도,1345.049926,22.4,14,3,5,spring,0,open_meteo,22.4,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/24 15:00,강원도,1241.730304,21.8,15,3,5,spring,0,open_meteo,21.8,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/24 16:00,강원도,1256.448447,22.3,16,3,5,spring,0,open_meteo,22.3,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/24 17:00,강원도,1234.107138,21.4,17,3,5,spring,0,open_meteo,21.4,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/24 18:00,강원도,1159.535683,20.1,18,3,5,spring,0,open_meteo,20.1,0,0,0,1,0,0,0,0,0.43821296641050467
5/30/24 19:00,강원도,1604.987732,19.1,19,3,5,spring,0,open_meteo,19.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 1:00,강원도,1333.647142,13.4,1,3,5,spring,0,open_meteo,13.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 20:00,강원도,1693.608124,17.8,20,3,5,spring,0,open_meteo,17.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 21:00,강원도,1700.2077,17.4,21,3,5,spring,0,open_meteo,17.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 22:00,강원도,1755.374839,17.6,22,3,5,spring,0,open_meteo,17.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 23:00,강원도,1838.733139,17.3,23,3,5,spring,0,open_meteo,17.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 2:00,강원도,1074.533443,13.6,2,3,5,spring,0,open_meteo,13.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 3:00,강원도,1085.304407,13.9,3,3,5,spring,0,open_meteo,13.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 4:00,강원도,1077.522821,13.3,4,3,5,spring,0,open_meteo,13.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 5:00,강원도,1039.668768,13.2,5,3,5,spring,0,open_meteo,13.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 6:00,강원도,992.139672,14.1,6,3,5,spring,0,open_meteo,14.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 7:00,강원도,1055.596779,15.9,7,3,5,spring,0,open_meteo,15.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 8:00,강원도,1114.294271,18.0,8,3,5,spring,0,open_meteo,18.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/30/24 9:00,강원도,1214.947834,19.1,9,3,5,spring,0,open_meteo,19.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 0:00,강원도,2827.1283453543547,16.2,0,6,5,spring,1,open_meteo,16.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 10:00,강원도,2850.1293895507292,22.0,10,6,5,spring,1,open_meteo,22.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 11:00,강원도,2880.130751546,23.7,11,6,5,spring,1,open_meteo,23.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 12:00,강원도,2828.128390754197,25.1,12,6,5,spring,1,open_meteo,25.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 13:00,강원도,3098.140648711634,26.0,13,6,5,spring,1,open_meteo,26.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 14:00,강원도,3091.140330912738,26.9,14,6,5,spring,1,open_meteo,26.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 15:00,강원도,3161.143508901703,27.4,15,6,5,spring,1,open_meteo,27.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 16:00,강원도,3079.1397861146297,27.2,16,6,5,spring,1,open_meteo,27.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 17:00,강원도,3145.1427825042256,26.4,17,6,5,spring,1,open_meteo,26.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 18:00,강원도,3178.1442806990235,24.6,18,6,5,spring,1,open_meteo,24.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 19:00,강원도,3239.1470500894075,22.0,19,6,5,spring,1,open_meteo,22.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 1:00,강원도,2529.114816201331,14.9,1,6,5,spring,1,open_meteo,14.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 20:00,강원도,3228.1465506911413,20.6,20,6,5,spring,1,open_meteo,20.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 21:00,강원도,3094.140467112265,19.6,21,6,5,spring,1,open_meteo,19.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 22:00,강원도,3085.140058513684,19.2,22,6,5,spring,1,open_meteo,19.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 23:00,강원도,3254.1477310870428,18.5,23,6,5,spring,1,open_meteo,18.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 2:00,강원도,2530.1148616011733,13.9,2,6,5,spring,1,open_meteo,13.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 3:00,강원도,2522.1144984024345,13.9,3,6,5,spring,1,open_meteo,13.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 4:00,강원도,2527.1147254016464,13.8,4,6,5,spring,1,open_meteo,13.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 5:00,강원도,2528.1147708014887,12.4,5,6,5,spring,1,open_meteo,12.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 6:00,강원도,2551.1158149978633,14.0,6,6,5,spring,1,open_meteo,14.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 7:00,강원도,2575.1169045940796,16.7,7,6,5,spring,1,open_meteo,16.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 8:00,강원도,2683.1218077770545,19.1,8,6,5,spring,1,open_meteo,19.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/20 9:00,강원도,2852.129480350414,20.0,9,6,5,spring,1,open_meteo,20.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 0:00,강원도,2249.10210424547,16.6,0,0,5,spring,0,open_meteo,16.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 10:00,강원도,2517.114271403223,17.4,10,0,5,spring,0,open_meteo,17.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 11:00,강원도,2521.114453002592,18.4,11,0,5,spring,0,open_meteo,18.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 12:00,강원도,2196.099698053825,19.4,12,0,5,spring,0,open_meteo,19.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 13:00,강원도,2500.1134996059027,20.3,13,0,5,spring,0,open_meteo,20.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 14:00,강원도,2633.1195377849367,21.3,14,0,5,spring,0,open_meteo,21.3,0,0,0,1,0,0,0,0,0.43821296641050467
5/31/21 15:00,강원도,2799.1270741587687,21.8,15,0,5,spring,0,open_meteo,21.8,0,0,0,1,0,0,0,0,0.43821296641050467
5/31/21 16:00,강원도,3089.1402401130536,22.2,16,0,5,spring,0,open_meteo,22.2,0,0,0,1,0,0,0,0,0.43821296641050467
5/31/21 17:00,강원도,3098.140648711634,22.7,17,0,5,spring,0,open_meteo,22.7,0,0,0,1,0,0,0,0,0.43821296641050467
5/31/21 18:00,강원도,3289.1493200815257,22.5,18,0,5,spring,0,open_meteo,22.5,0,0,0,1,0,0,0,0,0.43821296641050467
5/31/21 19:00,강원도,3128.1420107069052,21.6,19,0,5,spring,0,open_meteo,21.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 1:00,강원도,2249.10210424547,16.1,1,0,5,spring,0,open_meteo,16.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 20:00,강원도,2813.1277097565617,17.6,20,0,5,spring,0,open_meteo,17.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 21:00,강원도,2345.106462630337,17.8,21,0,5,spring,0,open_meteo,17.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 22:00,강원도,2235.101468647677,17.4,22,0,5,spring,0,open_meteo,17.4,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 23:00,강원도,2183.099107855874,17.0,23,0,5,spring,0,open_meteo,17.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 2:00,강원도,2292.1040564386917,15.7,2,0,5,spring,0,open_meteo,15.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 3:00,강원도,2265.102830642948,15.2,3,0,5,spring,0,open_meteo,15.2,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 4:00,강원도,2261.1026490435784,15.0,4,0,5,spring,0,open_meteo,15.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 5:00,강원도,2272.1031484418445,14.8,5,0,5,spring,0,open_meteo,14.8,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 6:00,강원도,2315.105100635066,14.7,6,0,5,spring,0,open_meteo,14.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 7:00,강원도,2348.1065988298637,15.0,7,0,5,spring,0,open_meteo,15.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 8:00,강원도,2606.118311989193,15.9,8,0,5,spring,0,open_meteo,15.9,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/21 9:00,강원도,2518.1143168030653,16.0,9,0,5,spring,0,open_meteo,16.0,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/22 0:00,강원도,3234.1468230901955,14.6,0,1,5,spring,0,open_meteo,14.6,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/22 10:00,강원도,3872.175788189622,21.3,10,1,5,spring,0,open_meteo,21.3,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/22 11:00,강원도,3654.165891023987,23.1,11,1,5,spring,0,open_meteo,23.1,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/22 12:00,강원도,3362.152634270018,24.7,12,1,5,spring,0,open_meteo,24.7,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/22 13:00,강원도,3566.161895837859,25.5,13,1,5,spring,0,open_meteo,25.5,0,0,0,0,0,0,0,0,0.43821296641050467
5/31/22 14:00,강원도,3734.169523011376,26.4,14,1,5,spring,0,open_meteo,26.4,0,0,0,1,0,0,0,0,0.43821296641050467
